mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_actual_estimator__weight_2,param_actual_estimator__weight_1,param_actual_estimator__weight_0,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15.086885849634806,0.7843626086717561,24.631131569544475,0.7989177201766254,0.45,0.48000000000000004,0.16,"{'actual_estimator__weight_2': 0.45, 'actual_estimator__weight_1': 0.48000000000000004, 'actual_estimator__weight_0': 0.16}",0.7892666666666667,0.7935666666666666,0.7992333333333334,0.7940222222222223,0.00408160583261534,5
15.085257530212402,0.7566788064503679,24.61331256230672,1.672130222256605,0.75,0.05,0.060000000000000005,"{'actual_estimator__weight_2': 0.75, 'actual_estimator__weight_1': 0.05, 'actual_estimator__weight_0': 0.060000000000000005}",0.7705333333333333,0.7703666666666666,0.7752666666666667,0.7720555555555556,0.002271617686491347,7
15.323726892471313,1.1048274182752682,24.74049178759257,0.3807755975400916,0.7000000000000001,0.76,0.23,"{'actual_estimator__weight_2': 0.7000000000000001, 'actual_estimator__weight_1': 0.76, 'actual_estimator__weight_0': 0.23}",0.7876666666666666,0.7917333333333333,0.7985333333333333,0.7926444444444444,0.004482834200495921,6
16.207946062088013,0.30286817223294016,25.00437005360921,1.9271647279506663,0.8300000000000001,0.53,0.6900000000000001,"{'actual_estimator__weight_2': 0.8300000000000001, 'actual_estimator__weight_1': 0.53, 'actual_estimator__weight_0': 0.6900000000000001}",0.8081666666666667,0.8082333333333334,0.8103333333333333,0.8089111111111111,0.0010060311950591226,3
15.245757102966309,0.8457862129470274,24.163204272588093,1.1057964335074333,0.67,0.72,0.61,"{'actual_estimator__weight_2': 0.67, 'actual_estimator__weight_1': 0.72, 'actual_estimator__weight_0': 0.61}",0.8088333333333333,0.8089333333333333,0.8111333333333334,0.8096333333333333,0.0010614455552060839,2
12.828070481618246,0.7756334381966444,19.77300198872884,2.47307795861257,0.64,0.72,0.37,"{'actual_estimator__weight_2': 0.64, 'actual_estimator__weight_1': 0.72, 'actual_estimator__weight_0': 0.37}",0.8023,0.8031,0.8065666666666667,0.8039888888888888,0.0018517925916443985,4
11.918750842412313,0.7083472551582337,17.661179622014362,0.9302630132048946,0.03,0.26,0.42000000000000004,"{'actual_estimator__weight_2': 0.03, 'actual_estimator__weight_1': 0.26, 'actual_estimator__weight_0': 0.42000000000000004}",0.8115,0.8135,0.8117333333333333,0.8122444444444444,0.0008929075823495364,1
